"Level";"RoleAssignmentId";"RoleAssignmentPIMRelated";"RoleAssignmentPIMAssignmentType";"RoleAssignmentPIMAssignmentSlotStart";"RoleAssignmentPIMAssignmentSlotEnd";"CreatedBy";"CreatedOn";"UpdatedBy";"UpdatedOn";"MgId";"MgName";"MgParentId";"MgParentName";"SubscriptionId";"SubscriptionName";"Scope";"ScopeTenOrMgOrSubOrRGOrRes";"RoleAssignmentScopeName";"RoleAssignmentScopeRG";"RoleAssignmentScopeRes";"RoleClear";"RoleId";"RoleType";"RoleDataRelated";"AssignmentType";"AssignmentInheritFrom";"GroupMembersCount";"ObjectDisplayName";"ObjectSignInName";"ObjectId";"ObjectType";"RbacRelatedPolicyAssignmentClear";"RoleSecurityCustomRoleOwner";"RoleSecurityOwnerAssignmentSP";"RoleCanDoRoleAssignments"
"3";"/providers/microsoft.management/managementgroups/54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/providers/microsoft.authorization/roleassignments/55ae285f-a1a4-44d2-a73c-dc1db15617f0";"False";"";"";"";"ObjectType: User Member, ObjectDisplayName: System Administrator, ObjectSignInName: autocloudarc@autocloudarc.dev, ObjectId: 1c928d69-50e7-4ffe-a193-f1dbc9ec2ff9";"07/17/2024 03:49:34";"ObjectType: User Member, ObjectDisplayName: System Administrator, ObjectSignInName: autocloudarc@autocloudarc.dev, ObjectId: 1c928d69-50e7-4ffe-a193-f1dbc9ec2ff9";"07/17/2024 03:49:34";"corp";"Corp";"landingzones";"Landing Zones";"";"";"inherited 54d665dd-30f1-45c5-a8d5-d6ffcdb518f9";"Mg";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9";"";"";"Owner";"8e3af657-a8ff-443c-a75c-2fe8c4bcb635";"Builtin";"false";"direct";"";"";"System Administrator";"autocloudarc@autocloudarc.dev";"1c928d69-50e7-4ffe-a193-f1dbc9ec2ff9";"User Member";"none";"0";"0";"True"
"3";"/providers/microsoft.management/managementgroups/54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/providers/microsoft.authorization/roleassignments/55ae285f-a1a4-44d2-a73c-dc1db15617f0";"False";"";"";"";"ObjectType: User Member, ObjectDisplayName: System Administrator, ObjectSignInName: autocloudarc@autocloudarc.dev, ObjectId: 1c928d69-50e7-4ffe-a193-f1dbc9ec2ff9";"07/17/2024 03:49:34";"ObjectType: User Member, ObjectDisplayName: System Administrator, ObjectSignInName: autocloudarc@autocloudarc.dev, ObjectId: 1c928d69-50e7-4ffe-a193-f1dbc9ec2ff9";"07/17/2024 03:49:34";"identity";"Identity";"platform";"Platform";"";"";"inherited 54d665dd-30f1-45c5-a8d5-d6ffcdb518f9";"Mg";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9";"";"";"Owner";"8e3af657-a8ff-443c-a75c-2fe8c4bcb635";"Builtin";"false";"direct";"";"";"System Administrator";"autocloudarc@autocloudarc.dev";"1c928d69-50e7-4ffe-a193-f1dbc9ec2ff9";"User Member";"none";"0";"0";"True"
"3";"/providers/microsoft.management/managementgroups/54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/providers/microsoft.authorization/roleassignments/55ae285f-a1a4-44d2-a73c-dc1db15617f0";"False";"";"";"";"ObjectType: User Member, ObjectDisplayName: System Administrator, ObjectSignInName: autocloudarc@autocloudarc.dev, ObjectId: 1c928d69-50e7-4ffe-a193-f1dbc9ec2ff9";"07/17/2024 03:49:34";"ObjectType: User Member, ObjectDisplayName: System Administrator, ObjectSignInName: autocloudarc@autocloudarc.dev, ObjectId: 1c928d69-50e7-4ffe-a193-f1dbc9ec2ff9";"07/17/2024 03:49:34";"identity";"Identity";"platform";"Platform";"1c083bf3-30ac-4804-aa81-afddc58c78dc";"azr-mge-dev-sub-02";"inherited 54d665dd-30f1-45c5-a8d5-d6ffcdb518f9";"Mg";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9";"";"";"Owner";"8e3af657-a8ff-443c-a75c-2fe8c4bcb635";"Builtin";"false";"direct";"";"";"System Administrator";"autocloudarc@autocloudarc.dev";"1c928d69-50e7-4ffe-a193-f1dbc9ec2ff9";"User Member";"none";"0";"0";"True"
"3";"/providers/microsoft.management/managementgroups/54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/providers/microsoft.authorization/roleassignments/55ae285f-a1a4-44d2-a73c-dc1db15617f0";"False";"";"";"";"ObjectType: User Member, ObjectDisplayName: System Administrator, ObjectSignInName: autocloudarc@autocloudarc.dev, ObjectId: 1c928d69-50e7-4ffe-a193-f1dbc9ec2ff9";"07/17/2024 03:49:34";"ObjectType: User Member, ObjectDisplayName: System Administrator, ObjectSignInName: autocloudarc@autocloudarc.dev, ObjectId: 1c928d69-50e7-4ffe-a193-f1dbc9ec2ff9";"07/17/2024 03:49:34";"management";"Management";"platform";"Platform";"";"";"inherited 54d665dd-30f1-45c5-a8d5-d6ffcdb518f9";"Mg";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9";"";"";"Owner";"8e3af657-a8ff-443c-a75c-2fe8c4bcb635";"Builtin";"false";"direct";"";"";"System Administrator";"autocloudarc@autocloudarc.dev";"1c928d69-50e7-4ffe-a193-f1dbc9ec2ff9";"User Member";"none";"0";"0";"True"
"3";"/providers/microsoft.management/managementgroups/54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/providers/microsoft.authorization/roleassignments/55ae285f-a1a4-44d2-a73c-dc1db15617f0";"False";"";"";"";"ObjectType: User Member, ObjectDisplayName: System Administrator, ObjectSignInName: autocloudarc@autocloudarc.dev, ObjectId: 1c928d69-50e7-4ffe-a193-f1dbc9ec2ff9";"07/17/2024 03:49:34";"ObjectType: User Member, ObjectDisplayName: System Administrator, ObjectSignInName: autocloudarc@autocloudarc.dev, ObjectId: 1c928d69-50e7-4ffe-a193-f1dbc9ec2ff9";"07/17/2024 03:49:34";"management";"Management";"platform";"Platform";"8ff0bc40-d483-4e35-be1d-b49568bd9c5f";"azr-mge-dev-sub-03";"inherited 54d665dd-30f1-45c5-a8d5-d6ffcdb518f9";"Mg";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9";"alz-mgmt";"alz-dcr-vm-insights";"Owner";"8e3af657-a8ff-443c-a75c-2fe8c4bcb635";"Builtin";"false";"direct";"";"";"System Administrator";"autocloudarc@autocloudarc.dev";"1c928d69-50e7-4ffe-a193-f1dbc9ec2ff9";"User Member";"none";"0";"0";"True"
"3";"/providers/microsoft.management/managementgroups/54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/providers/microsoft.authorization/roleassignments/55ae285f-a1a4-44d2-a73c-dc1db15617f0";"False";"";"";"";"ObjectType: User Member, ObjectDisplayName: System Administrator, ObjectSignInName: autocloudarc@autocloudarc.dev, ObjectId: 1c928d69-50e7-4ffe-a193-f1dbc9ec2ff9";"07/17/2024 03:49:34";"ObjectType: User Member, ObjectDisplayName: System Administrator, ObjectSignInName: autocloudarc@autocloudarc.dev, ObjectId: 1c928d69-50e7-4ffe-a193-f1dbc9ec2ff9";"07/17/2024 03:49:34";"online";"Online";"landingzones";"Landing Zones";"";"";"inherited 54d665dd-30f1-45c5-a8d5-d6ffcdb518f9";"Mg";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9";"";"";"Owner";"8e3af657-a8ff-443c-a75c-2fe8c4bcb635";"Builtin";"false";"direct";"";"";"System Administrator";"autocloudarc@autocloudarc.dev";"1c928d69-50e7-4ffe-a193-f1dbc9ec2ff9";"User Member";"none";"0";"0";"True"
"3";"/providers/microsoft.management/managementgroups/54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/providers/microsoft.authorization/roleassignments/55ae285f-a1a4-44d2-a73c-dc1db15617f0";"False";"";"";"";"ObjectType: User Member, ObjectDisplayName: System Administrator, ObjectSignInName: autocloudarc@autocloudarc.dev, ObjectId: 1c928d69-50e7-4ffe-a193-f1dbc9ec2ff9";"07/17/2024 03:49:34";"ObjectType: User Member, ObjectDisplayName: System Administrator, ObjectSignInName: autocloudarc@autocloudarc.dev, ObjectId: 1c928d69-50e7-4ffe-a193-f1dbc9ec2ff9";"07/17/2024 03:49:34";"security";"Security";"platform";"Platform";"";"";"inherited 54d665dd-30f1-45c5-a8d5-d6ffcdb518f9";"Mg";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9";"";"";"Owner";"8e3af657-a8ff-443c-a75c-2fe8c4bcb635";"Builtin";"false";"direct";"";"";"System Administrator";"autocloudarc@autocloudarc.dev";"1c928d69-50e7-4ffe-a193-f1dbc9ec2ff9";"User Member";"none";"0";"0";"True"
"3";"/providers/microsoft.management/managementgroups/54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/providers/microsoft.authorization/roleassignments/55ae285f-a1a4-44d2-a73c-dc1db15617f0";"False";"";"";"";"ObjectType: User Member, ObjectDisplayName: System Administrator, ObjectSignInName: autocloudarc@autocloudarc.dev, ObjectId: 1c928d69-50e7-4ffe-a193-f1dbc9ec2ff9";"07/17/2024 03:49:34";"ObjectType: User Member, ObjectDisplayName: System Administrator, ObjectSignInName: autocloudarc@autocloudarc.dev, ObjectId: 1c928d69-50e7-4ffe-a193-f1dbc9ec2ff9";"07/17/2024 03:49:34";"security";"Security";"platform";"Platform";"dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"azr-mge-dev-sub-05";"inherited 54d665dd-30f1-45c5-a8d5-d6ffcdb518f9";"Mg";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9";"";"";"Owner";"8e3af657-a8ff-443c-a75c-2fe8c4bcb635";"Builtin";"false";"direct";"";"";"System Administrator";"autocloudarc@autocloudarc.dev";"1c928d69-50e7-4ffe-a193-f1dbc9ec2ff9";"User Member";"none";"0";"0";"True"
"3";"/providers/microsoft.management/managementgroups/54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/providers/microsoft.authorization/roleassignments/5636dc78-5f91-4d0f-8d3a-b37a4dedcef1";"False";"";"";"";"34c514a2-1abe-45df-b644-04062abac611";"04/30/2025 18:47:46";"34c514a2-1abe-45df-b644-04062abac611";"04/30/2025 18:47:46";"connectivity";"Connectivity";"platform";"Platform";"";"";"inherited 54d665dd-30f1-45c5-a8d5-d6ffcdb518f9";"Mg";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9";"";"";"User Access Administrator";"18d7d88d-d35e-4fb5-a5c3-7773c20a72d9";"Builtin";"false";"direct";"";"";"managedenvironments-ar-tenant-connector";"n/a";"40b922de-ef06-430f-a397-a32d3fa5afca";"SP APP EXT";"none";"0";"0";"True"
"3";"/providers/microsoft.management/managementgroups/54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/providers/microsoft.authorization/roleassignments/5636dc78-5f91-4d0f-8d3a-b37a4dedcef1";"False";"";"";"";"34c514a2-1abe-45df-b644-04062abac611";"04/30/2025 18:47:46";"34c514a2-1abe-45df-b644-04062abac611";"04/30/2025 18:47:46";"connectivity";"Connectivity";"platform";"Platform";"399a72e1-30af-4a84-92ac-af885a677310";"azr-mge-dev-sub-04";"inherited 54d665dd-30f1-45c5-a8d5-d6ffcdb518f9";"Mg";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9";"alz-dns";"privatelink.cognitiveservices.azure.com";"User Access Administrator";"18d7d88d-d35e-4fb5-a5c3-7773c20a72d9";"Builtin";"false";"direct";"";"";"managedenvironments-ar-tenant-connector";"n/a";"40b922de-ef06-430f-a397-a32d3fa5afca";"SP APP EXT";"none";"0";"0";"True"
"3";"/providers/microsoft.management/managementgroups/54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/providers/microsoft.authorization/roleassignments/5636dc78-5f91-4d0f-8d3a-b37a4dedcef1";"False";"";"";"";"34c514a2-1abe-45df-b644-04062abac611";"04/30/2025 18:47:46";"34c514a2-1abe-45df-b644-04062abac611";"04/30/2025 18:47:46";"corp";"Corp";"landingzones";"Landing Zones";"";"";"inherited 54d665dd-30f1-45c5-a8d5-d6ffcdb518f9";"Mg";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9";"";"";"User Access Administrator";"18d7d88d-d35e-4fb5-a5c3-7773c20a72d9";"Builtin";"false";"direct";"";"";"managedenvironments-ar-tenant-connector";"n/a";"40b922de-ef06-430f-a397-a32d3fa5afca";"SP APP EXT";"none";"0";"0";"True"
"3";"/providers/microsoft.management/managementgroups/54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/providers/microsoft.authorization/roleassignments/5636dc78-5f91-4d0f-8d3a-b37a4dedcef1";"False";"";"";"";"34c514a2-1abe-45df-b644-04062abac611";"04/30/2025 18:47:46";"34c514a2-1abe-45df-b644-04062abac611";"04/30/2025 18:47:46";"identity";"Identity";"platform";"Platform";"";"";"inherited 54d665dd-30f1-45c5-a8d5-d6ffcdb518f9";"Mg";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9";"";"";"User Access Administrator";"18d7d88d-d35e-4fb5-a5c3-7773c20a72d9";"Builtin";"false";"direct";"";"";"managedenvironments-ar-tenant-connector";"n/a";"40b922de-ef06-430f-a397-a32d3fa5afca";"SP APP EXT";"none";"0";"0";"True"
"3";"/providers/microsoft.management/managementgroups/54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/providers/microsoft.authorization/roleassignments/5636dc78-5f91-4d0f-8d3a-b37a4dedcef1";"False";"";"";"";"34c514a2-1abe-45df-b644-04062abac611";"04/30/2025 18:47:46";"34c514a2-1abe-45df-b644-04062abac611";"04/30/2025 18:47:46";"identity";"Identity";"platform";"Platform";"1c083bf3-30ac-4804-aa81-afddc58c78dc";"azr-mge-dev-sub-02";"inherited 54d665dd-30f1-45c5-a8d5-d6ffcdb518f9";"Mg";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9";"";"";"User Access Administrator";"18d7d88d-d35e-4fb5-a5c3-7773c20a72d9";"Builtin";"false";"direct";"";"";"managedenvironments-ar-tenant-connector";"n/a";"40b922de-ef06-430f-a397-a32d3fa5afca";"SP APP EXT";"none";"0";"0";"True"
"3";"/providers/microsoft.management/managementgroups/54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/providers/microsoft.authorization/roleassignments/5636dc78-5f91-4d0f-8d3a-b37a4dedcef1";"False";"";"";"";"34c514a2-1abe-45df-b644-04062abac611";"04/30/2025 18:47:46";"34c514a2-1abe-45df-b644-04062abac611";"04/30/2025 18:47:46";"management";"Management";"platform";"Platform";"";"";"inherited 54d665dd-30f1-45c5-a8d5-d6ffcdb518f9";"Mg";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9";"";"";"User Access Administrator";"18d7d88d-d35e-4fb5-a5c3-7773c20a72d9";"Builtin";"false";"direct";"";"";"managedenvironments-ar-tenant-connector";"n/a";"40b922de-ef06-430f-a397-a32d3fa5afca";"SP APP EXT";"none";"0";"0";"True"
"3";"/providers/microsoft.management/managementgroups/54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/providers/microsoft.authorization/roleassignments/5636dc78-5f91-4d0f-8d3a-b37a4dedcef1";"False";"";"";"";"34c514a2-1abe-45df-b644-04062abac611";"04/30/2025 18:47:46";"34c514a2-1abe-45df-b644-04062abac611";"04/30/2025 18:47:46";"management";"Management";"platform";"Platform";"8ff0bc40-d483-4e35-be1d-b49568bd9c5f";"azr-mge-dev-sub-03";"inherited 54d665dd-30f1-45c5-a8d5-d6ffcdb518f9";"Mg";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9";"alz-mgmt";"alz-dcr-vm-insights";"User Access Administrator";"18d7d88d-d35e-4fb5-a5c3-7773c20a72d9";"Builtin";"false";"direct";"";"";"managedenvironments-ar-tenant-connector";"n/a";"40b922de-ef06-430f-a397-a32d3fa5afca";"SP APP EXT";"none";"0";"0";"True"
"3";"/providers/microsoft.management/managementgroups/54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/providers/microsoft.authorization/roleassignments/5636dc78-5f91-4d0f-8d3a-b37a4dedcef1";"False";"";"";"";"34c514a2-1abe-45df-b644-04062abac611";"04/30/2025 18:47:46";"34c514a2-1abe-45df-b644-04062abac611";"04/30/2025 18:47:46";"online";"Online";"landingzones";"Landing Zones";"";"";"inherited 54d665dd-30f1-45c5-a8d5-d6ffcdb518f9";"Mg";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9";"";"";"User Access Administrator";"18d7d88d-d35e-4fb5-a5c3-7773c20a72d9";"Builtin";"false";"direct";"";"";"managedenvironments-ar-tenant-connector";"n/a";"40b922de-ef06-430f-a397-a32d3fa5afca";"SP APP EXT";"none";"0";"0";"True"
"3";"/providers/microsoft.management/managementgroups/54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/providers/microsoft.authorization/roleassignments/5636dc78-5f91-4d0f-8d3a-b37a4dedcef1";"False";"";"";"";"34c514a2-1abe-45df-b644-04062abac611";"04/30/2025 18:47:46";"34c514a2-1abe-45df-b644-04062abac611";"04/30/2025 18:47:46";"security";"Security";"platform";"Platform";"";"";"inherited 54d665dd-30f1-45c5-a8d5-d6ffcdb518f9";"Mg";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9";"";"";"User Access Administrator";"18d7d88d-d35e-4fb5-a5c3-7773c20a72d9";"Builtin";"false";"direct";"";"";"managedenvironments-ar-tenant-connector";"n/a";"40b922de-ef06-430f-a397-a32d3fa5afca";"SP APP EXT";"none";"0";"0";"True"
"3";"/providers/microsoft.management/managementgroups/54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/providers/microsoft.authorization/roleassignments/5636dc78-5f91-4d0f-8d3a-b37a4dedcef1";"False";"";"";"";"34c514a2-1abe-45df-b644-04062abac611";"04/30/2025 18:47:46";"34c514a2-1abe-45df-b644-04062abac611";"04/30/2025 18:47:46";"security";"Security";"platform";"Platform";"dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"azr-mge-dev-sub-05";"inherited 54d665dd-30f1-45c5-a8d5-d6ffcdb518f9";"Mg";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9";"";"";"User Access Administrator";"18d7d88d-d35e-4fb5-a5c3-7773c20a72d9";"Builtin";"false";"direct";"";"";"managedenvironments-ar-tenant-connector";"n/a";"40b922de-ef06-430f-a397-a32d3fa5afca";"SP APP EXT";"none";"0";"0";"True"
"3";"/providers/microsoft.management/managementgroups/54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/providers/microsoft.authorization/roleassignments/678a90ac-20ce-4f07-804f-7cdc0bd98d10";"False";"";"";"";"ObjectType: User Member, ObjectDisplayName: System Administrator, ObjectSignInName: autocloudarc@autocloudarc.dev, ObjectId: 1c928d69-50e7-4ffe-a193-f1dbc9ec2ff9";"01/13/2026 16:41:36";"ObjectType: User Member, ObjectDisplayName: System Administrator, ObjectSignInName: autocloudarc@autocloudarc.dev, ObjectId: 1c928d69-50e7-4ffe-a193-f1dbc9ec2ff9";"01/13/2026 16:41:36";"connectivity";"Connectivity";"platform";"Platform";"";"";"inherited 54d665dd-30f1-45c5-a8d5-d6ffcdb518f9";"Mg";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9";"";"";"Storage Account Contributor";"17d1049b-9a84-46fb-8f53-869881c3d3ab";"Builtin";"false";"direct";"";"";"b1eac52acdcb4edbb959075e";"n/a";"a6febeda-c50d-4032-a2a1-f594333f5481";"SP MI Sys";"/providers/microsoft.management/managementgroups/54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/providers/microsoft.authorization/policyassignments/b1eac52acdcb4edbb959075e (Ensure secure access to storage account containers)";"0";"0";"False"
"3";"/providers/microsoft.management/managementgroups/54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/providers/microsoft.authorization/roleassignments/678a90ac-20ce-4f07-804f-7cdc0bd98d10";"False";"";"";"";"ObjectType: User Member, ObjectDisplayName: System Administrator, ObjectSignInName: autocloudarc@autocloudarc.dev, ObjectId: 1c928d69-50e7-4ffe-a193-f1dbc9ec2ff9";"01/13/2026 16:41:36";"ObjectType: User Member, ObjectDisplayName: System Administrator, ObjectSignInName: autocloudarc@autocloudarc.dev, ObjectId: 1c928d69-50e7-4ffe-a193-f1dbc9ec2ff9";"01/13/2026 16:41:36";"connectivity";"Connectivity";"platform";"Platform";"399a72e1-30af-4a84-92ac-af885a677310";"azr-mge-dev-sub-04";"inherited 54d665dd-30f1-45c5-a8d5-d6ffcdb518f9";"Mg";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9";"alz-dns";"privatelink.cognitiveservices.azure.com";"Storage Account Contributor";"17d1049b-9a84-46fb-8f53-869881c3d3ab";"Builtin";"false";"direct";"";"";"b1eac52acdcb4edbb959075e";"n/a";"a6febeda-c50d-4032-a2a1-f594333f5481";"SP MI Sys";"/providers/microsoft.management/managementgroups/54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/providers/microsoft.authorization/policyassignments/b1eac52acdcb4edbb959075e (Ensure secure access to storage account containers)";"0";"0";"False"
"3";"/providers/microsoft.management/managementgroups/54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/providers/microsoft.authorization/roleassignments/678a90ac-20ce-4f07-804f-7cdc0bd98d10";"False";"";"";"";"ObjectType: User Member, ObjectDisplayName: System Administrator, ObjectSignInName: autocloudarc@autocloudarc.dev, ObjectId: 1c928d69-50e7-4ffe-a193-f1dbc9ec2ff9";"01/13/2026 16:41:36";"ObjectType: User Member, ObjectDisplayName: System Administrator, ObjectSignInName: autocloudarc@autocloudarc.dev, ObjectId: 1c928d69-50e7-4ffe-a193-f1dbc9ec2ff9";"01/13/2026 16:41:36";"corp";"Corp";"landingzones";"Landing Zones";"";"";"inherited 54d665dd-30f1-45c5-a8d5-d6ffcdb518f9";"Mg";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9";"";"";"Storage Account Contributor";"17d1049b-9a84-46fb-8f53-869881c3d3ab";"Builtin";"false";"direct";"";"";"b1eac52acdcb4edbb959075e";"n/a";"a6febeda-c50d-4032-a2a1-f594333f5481";"SP MI Sys";"/providers/microsoft.management/managementgroups/54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/providers/microsoft.authorization/policyassignments/b1eac52acdcb4edbb959075e (Ensure secure access to storage account containers)";"0";"0";"False"
"3";"/providers/microsoft.management/managementgroups/54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/providers/microsoft.authorization/roleassignments/678a90ac-20ce-4f07-804f-7cdc0bd98d10";"False";"";"";"";"ObjectType: User Member, ObjectDisplayName: System Administrator, ObjectSignInName: autocloudarc@autocloudarc.dev, ObjectId: 1c928d69-50e7-4ffe-a193-f1dbc9ec2ff9";"01/13/2026 16:41:36";"ObjectType: User Member, ObjectDisplayName: System Administrator, ObjectSignInName: autocloudarc@autocloudarc.dev, ObjectId: 1c928d69-50e7-4ffe-a193-f1dbc9ec2ff9";"01/13/2026 16:41:36";"identity";"Identity";"platform";"Platform";"";"";"inherited 54d665dd-30f1-45c5-a8d5-d6ffcdb518f9";"Mg";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9";"";"";"Storage Account Contributor";"17d1049b-9a84-46fb-8f53-869881c3d3ab";"Builtin";"false";"direct";"";"";"b1eac52acdcb4edbb959075e";"n/a";"a6febeda-c50d-4032-a2a1-f594333f5481";"SP MI Sys";"/providers/microsoft.management/managementgroups/54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/providers/microsoft.authorization/policyassignments/b1eac52acdcb4edbb959075e (Ensure secure access to storage account containers)";"0";"0";"False"
"3";"/providers/microsoft.management/managementgroups/54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/providers/microsoft.authorization/roleassignments/678a90ac-20ce-4f07-804f-7cdc0bd98d10";"False";"";"";"";"ObjectType: User Member, ObjectDisplayName: System Administrator, ObjectSignInName: autocloudarc@autocloudarc.dev, ObjectId: 1c928d69-50e7-4ffe-a193-f1dbc9ec2ff9";"01/13/2026 16:41:36";"ObjectType: User Member, ObjectDisplayName: System Administrator, ObjectSignInName: autocloudarc@autocloudarc.dev, ObjectId: 1c928d69-50e7-4ffe-a193-f1dbc9ec2ff9";"01/13/2026 16:41:36";"identity";"Identity";"platform";"Platform";"1c083bf3-30ac-4804-aa81-afddc58c78dc";"azr-mge-dev-sub-02";"inherited 54d665dd-30f1-45c5-a8d5-d6ffcdb518f9";"Mg";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9";"";"";"Storage Account Contributor";"17d1049b-9a84-46fb-8f53-869881c3d3ab";"Builtin";"false";"direct";"";"";"b1eac52acdcb4edbb959075e";"n/a";"a6febeda-c50d-4032-a2a1-f594333f5481";"SP MI Sys";"/providers/microsoft.management/managementgroups/54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/providers/microsoft.authorization/policyassignments/b1eac52acdcb4edbb959075e (Ensure secure access to storage account containers)";"0";"0";"False"
"3";"/providers/microsoft.management/managementgroups/54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/providers/microsoft.authorization/roleassignments/678a90ac-20ce-4f07-804f-7cdc0bd98d10";"False";"";"";"";"ObjectType: User Member, ObjectDisplayName: System Administrator, ObjectSignInName: autocloudarc@autocloudarc.dev, ObjectId: 1c928d69-50e7-4ffe-a193-f1dbc9ec2ff9";"01/13/2026 16:41:36";"ObjectType: User Member, ObjectDisplayName: System Administrator, ObjectSignInName: autocloudarc@autocloudarc.dev, ObjectId: 1c928d69-50e7-4ffe-a193-f1dbc9ec2ff9";"01/13/2026 16:41:36";"management";"Management";"platform";"Platform";"";"";"inherited 54d665dd-30f1-45c5-a8d5-d6ffcdb518f9";"Mg";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9";"";"";"Storage Account Contributor";"17d1049b-9a84-46fb-8f53-869881c3d3ab";"Builtin";"false";"direct";"";"";"b1eac52acdcb4edbb959075e";"n/a";"a6febeda-c50d-4032-a2a1-f594333f5481";"SP MI Sys";"/providers/microsoft.management/managementgroups/54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/providers/microsoft.authorization/policyassignments/b1eac52acdcb4edbb959075e (Ensure secure access to storage account containers)";"0";"0";"False"
"3";"/providers/microsoft.management/managementgroups/54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/providers/microsoft.authorization/roleassignments/678a90ac-20ce-4f07-804f-7cdc0bd98d10";"False";"";"";"";"ObjectType: User Member, ObjectDisplayName: System Administrator, ObjectSignInName: autocloudarc@autocloudarc.dev, ObjectId: 1c928d69-50e7-4ffe-a193-f1dbc9ec2ff9";"01/13/2026 16:41:36";"ObjectType: User Member, ObjectDisplayName: System Administrator, ObjectSignInName: autocloudarc@autocloudarc.dev, ObjectId: 1c928d69-50e7-4ffe-a193-f1dbc9ec2ff9";"01/13/2026 16:41:36";"management";"Management";"platform";"Platform";"8ff0bc40-d483-4e35-be1d-b49568bd9c5f";"azr-mge-dev-sub-03";"inherited 54d665dd-30f1-45c5-a8d5-d6ffcdb518f9";"Mg";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9";"alz-mgmt";"alz-dcr-vm-insights";"Storage Account Contributor";"17d1049b-9a84-46fb-8f53-869881c3d3ab";"Builtin";"false";"direct";"";"";"b1eac52acdcb4edbb959075e";"n/a";"a6febeda-c50d-4032-a2a1-f594333f5481";"SP MI Sys";"/providers/microsoft.management/managementgroups/54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/providers/microsoft.authorization/policyassignments/b1eac52acdcb4edbb959075e (Ensure secure access to storage account containers)";"0";"0";"False"
